Date,City,Location_ID,Latitude,Longitude,Daily_Vehicle_Count,Average_Speed_kmh,Avg_Congestion_Level
2025-01-09,Hyderabad,TRF_HYD,17.364229398238614,78.50869282207516,2333,57.6,Severe
2025-01-09,Ahmedabad,TRF_AHM,23.039782146738624,72.52635096474876,9965,41.8,Low
2025-01-09,Jaipur,TRF_JAI,26.92067538321674,75.7532771115343,4618,26.2,Low
2025-01-09,Lucknow,TRF_LUC,26.839815468153603,80.99421067460875,2413,54.5,Low
2025-01-09,Bhopal,TRF_BHO,23.305372702924224,77.42877164605495,13810,37.1,Severe
2025-01-10,Mumbai,TRF_MUM,19.0702721288037,72.84546835245119,3357,24.8,High
2025-01-10,Delhi,TRF_DEL,28.71941093936212,77.05314351551003,4775,23.8,Moderate
2025-01-10,Bengaluru,TRF_BEN,12.939349853132438,77.62260429660678,3010,17.0,Moderate
2025-01-10,Chennai,TRF_CHE,13.121304878275975,80.28532535453621,8808,33.0,High
2025-01-10,Kolkata,TRF_KOL,22.559987162807726,88.32728041180786,13439,48.5,High
2025-01-10,Hyderabad,TRF_HYD,17.379264816874652,78.51577109029873,12575,57.9,Severe
2025-01-10,Ahmedabad,TRF_AHM,22.99796491424655,72.6126140689318,6452,10.8,Severe
2025-01-10,Jaipur,TRF_JAI,26.925963043004263,75.77994195700754,4487,55.9,Severe
2025-01-10,Lucknow,TRF_LUC,26.861493752444275,80.9796734769511,1259,32.1,Low
2025-01-10,Bhopal,TRF_BHO,23.265565821173954,77.45074156333962,4378,40.9,High
2025-01-11,Mumbai,TRF_MUM,19.032959799737544,72.91387436404827,11959,28.5,Moderate
2025-01-11,Delhi,TRF_DEL,28.660646282665592,77.0641232861388,8274,10.2,Moderate
2025-01-11,Bengaluru,TRF_BEN,12.942728498130254,77.56381431065442,3739,22.8,Moderate
2025-01-11,Chennai,TRF_CHE,13.089463044605244,80.31316919754315,9669,28.4,High
2025-01-11,Kolkata,TRF_KOL,22.551142555409662,88.37520693783102,10864,14.4,High
2025-01-11,Hyderabad,TRF_HYD,17.37743999745051,78.50589272736076,4912,14.5,High
2025-01-11,Ahmedabad,TRF_AHM,22.980400492277084,72.54943506437832,14489,54.4,Severe
2025-01-11,Jaipur,TRF_JAI,26.91720065280522,75.80260590495566,3142,41.1,Low
2025-01-11,Lucknow,TRF_LUC,26.816131533229456,80.9138934268382,10649,16.5,Moderate
2025-01-11,Bhopal,TRF_BHO,23.27179667911485,77.42060413865106,10361,37.5,Severe
2025-01-12,Mumbai,TRF_MUM,19.104909783157137,72.8748880631471,12461,11.9,High
2025-01-12,Delhi,TRF_DEL,28.676699004243467,77.1075709480336,3190,17.8,Low
2025-01-12,Bengaluru,TRF_BEN,12.996058563979956,77.5616542922604,10091,32.6,Moderate
2025-01-12,Chennai,TRF_CHE,13.128961402721217,80.30027169766558,5274,49.8,Moderate
2025-01-12,Kolkata,TRF_KOL,22.588341821133124,88.36741033028574,10301,32.5,Low
2025-01-12,Hyderabad,TRF_HYD,17.38650924257583,78.4546772264417,5108,12.8,Low
2025-01-12,Ahmedabad,TRF_AHM,23.042803755069535,72.54612117474777,9720,27.5,Severe
2025-01-12,Jaipur,TRF_JAI,26.909311121735445,75.76773928591405,4289,44.8,Low
2025-01-12,Lucknow,TRF_LUC,26.89041423084931,80.9122231524199,2003,28.6,Severe
2025-01-12,Bhopal,TRF_BHO,23.226257381206743,77.4278708996685,11994,58.5,Moderate
2025-01-13,Mumbai,TRF_MUM,19.0357515521117,72.88169966605376,8283,18.3,Low
2025-01-13,Delhi,TRF_DEL,28.74970820189438,77.05857376053741,6844,24.5,Low
2025-01-13,Bengaluru,TRF_BEN,12.948938516499261,77.61856001040955,10488,41.5,Moderate
2025-01-13,Chennai,TRF_CHE,13.08015371747105,80.2393443149595,13004,26.7,Severe
2025-01-13,Kolkata,TRF_KOL,22.52495404886244,88.34466700546335,7536,24.7,Low
2025-01-13,Hyderabad,TRF_HYD,17.407916796142402,78.43973392185588,11787,43.5,Moderate
2025-01-13,Ahmedabad,TRF_AHM,22.99598695976829,72.60243688974738,6592,21.7,Severe
2025-01-13,Jaipur,TRF_JAI,26.93720769936501,75.74881062048775,7864,42.9,Severe
2025-01-13,Lucknow,TRF_LUC,26.838825715733044,80.92519292392798,14925,37.9,High
2025-01-13,Bhopal,TRF_BHO,23.27693392671614,77.41936159543775,2184,27.9,Severe
2025-01-14,Mumbai,TRF_MUM,19.04614960924117,72.92361681284939,12130,46.2,Moderate
2025-01-14,Delhi,TRF_DEL,28.676560212926912,77.14908068250827,6123,22.3,Severe
2025-01-14,Bengaluru,TRF_BEN,12.962058769519285,77.63306142130801,5368,54.8,Moderate
2025-01-14,Chennai,TRF_CHE,13.07060019321389,80.2621809287593,7345,31.7,Severe
2025-01-14,Kolkata,TRF_KOL,22.611604901319456,88.40328574283703,9798,18.2,Moderate
2025-01-14,Hyderabad,TRF_HYD,17.36631960131628,78.47560774382296,5783,25.0,High
2025-01-14,Ahmedabad,TRF_AHM,22.997746269363425,72.61065650553104,8270,19.1,Severe
2025-01-14,Jaipur,TRF_JAI,26.93876157670907,75.76654204548393,6589,37.8,High
2025-01-14,Lucknow,TRF_LUC,26.82458918346974,80.94248331353222,2258,42.2,Moderate
2025-01-14,Bhopal,TRF_BHO,23.297268857773407,77.4601900357613,2369,32.6,Low
2025-01-15,Mumbai,TRF_MUM,19.096517367524747,72.91636313874585,14918,22.4,High
2025-01-15,Delhi,TRF_DEL,28.714945032440504,77.07041766307539,7935,22.1,Moderate
2025-01-15,Bengaluru,TRF_BEN,12.923849963679109,77.55898576847407,9487,38.3,High
2025-01-15,Chennai,TRF_CHE,13.045767200828353,80.27580318649744,9026,31.2,Severe
2025-01-15,Kolkata,TRF_KOL,22.62229069235886,88.38253665144741,5115,42.4,Low
2025-01-15,Hyderabad,TRF_HYD,17.356280018245474,78.53562435484338,6821,15.4,Moderate
2025-01-15,Ahmedabad,TRF_AHM,23.06941795907648,72.57040538533437,4582,22.2,Low
2025-01-15,Jaipur,TRF_JAI,26.957153404815298,75.82814581986497,8302,33.6,Moderate
2025-01-15,Lucknow,TRF_LUC,26.835343400201335,80.95847865064832,10312,18.6,High
2025-01-15,Bhopal,TRF_BHO,23.250706689800737,77.38012043253718,3670,32.0,Moderate
2025-01-16,Mumbai,TRF_MUM,19.071670794244312,72.84626713239363,1766,55.6,Moderate
2025-01-16,Delhi,TRF_DEL,28.718369897670218,77.11960339549293,6497,54.1,Severe
2025-01-16,Bengaluru,TRF_BEN,13.002628159548847,77.59450263665133,6870,46.9,Low
2025-01-16,Chennai,TRF_CHE,13.07548359458596,80.2900830220983,10238,29.3,Low
2025-01-16,Kolkata,TRF_KOL,22.55416277966134,88.40930993091892,1528,35.8,Low
2025-01-16,Hyderabad,TRF_HYD,17.36136261416715,78.46975495375108,9362,20.1,High
2025-01-16,Ahmedabad,TRF_AHM,23.00110799572213,72.55588835540559,10779,23.0,Severe
2025-01-16,Jaipur,TRF_JAI,26.871894673911658,75.79854290485878,9276,27.3,Moderate
2025-01-16,Lucknow,TRF_LUC,26.880243026686056,80.9756787051627,2379,19.8,Severe
2025-01-16,Bhopal,TRF_BHO,23.26794339588872,77.4233429412313,6521,53.7,Severe
2025-01-17,Mumbai,TRF_MUM,19.106410063928987,72.89628873885276,2550,34.8,Low
2025-01-17,Delhi,TRF_DEL,28.71359103891013,77.07346548129227,1216,23.0,Low
2025-01-17,Bengaluru,TRF_BEN,13.000156758483424,77.54707980278877,13825,23.1,High
2025-01-17,Chennai,TRF_CHE,13.0352851342948,80.3171987332698,9077,41.3,Moderate
2025-01-17,Kolkata,TRF_KOL,22.613407476341667,88.3733695005813,2953,35.7,Low
2025-01-17,Hyderabad,TRF_HYD,17.426506610310543,78.52361947136706,1230,22.2,Low
2025-01-17,Ahmedabad,TRF_AHM,22.998092284516716,72.56977392289525,11507,49.5,High
2025-01-17,Jaipur,TRF_JAI,26.86253429412067,75.82805911043612,1901,54.6,Severe
2025-01-17,Lucknow,TRF_LUC,26.81959665413966,80.97544345669793,12444,33.3,High
2025-01-17,Bhopal,TRF_BHO,23.290224643475266,77.43446258334741,11726,29.1,High
2025-01-18,Mumbai,TRF_MUM,19.073953069001803,72.8676348325711,13901,34.6,Low
2025-01-18,Delhi,TRF_DEL,28.72950137724116,77.12768850408615,3732,22.4,High
2025-01-18,Bengaluru,TRF_BEN,12.969082195482878,77.63878111878765,7037,32.0,Severe
2025-01-18,Chennai,TRF_CHE,13.126463188940416,80.24659815645241,11465,21.7,Low
2025-01-18,Kolkata,TRF_KOL,22.53250223014292,88.3985530422639,5460,19.0,Low
2025-01-18,Hyderabad,TRF_HYD,17.39892643113043,78.53490349201694,14428,44.5,High
2025-01-18,Ahmedabad,TRF_AHM,22.99362246952988,72.60522604988094,1313,43.2,High
2025-01-18,Jaipur,TRF_JAI,26.911985324602952,75.8224728693456,2970,44.4,Moderate
2025-01-18,Lucknow,TRF_LUC,26.811063409861234,80.92211558325853,10896,51.0,High
2025-01-18,Bhopal,TRF_BHO,23.224843874983577,77.44807676237455,8097,48.3,High
2025-01-19,Mumbai,TRF_MUM,19.067641800853714,72.91693565284514,4722,44.3,Severe
2025-01-19,Delhi,TRF_DEL,28.668471671232794,77.06405492076289,8561,43.6,Severe
2025-01-19,Bengaluru,TRF_BEN,13.012282487585182,77.59926680806534,2710,19.0,Severe
2025-01-19,Chennai,TRF_CHE,13.051530708357406,80.22626968511622,12898,30.9,Low
2025-01-19,Kolkata,TRF_KOL,22.53085139242297,88.40880376386039,11363,28.1,Low
2025-01-19,Hyderabad,TRF_HYD,17.35335669377168,78.47634451397171,12779,51.9,Severe
2025-01-19,Ahmedabad,TRF_AHM,23.066271390415512,72.59010549847387,12239,37.8,High
2025-01-19,Jaipur,TRF_JAI,26.897966312536308,75.78587344376233,10081,17.1,Moderate
2025-01-19,Lucknow,TRF_LUC,26.863150475517536,80.92552488066127,1860,20.9,Low
2025-01-19,Bhopal,TRF_BHO,23.26968219805335,77.46125380640598,10063,49.8,High
2025-01-20,Mumbai,TRF_MUM,19.0764101372422,72.89543723476751,8058,42.3,Low
2025-01-20,Delhi,TRF_DEL,28.716040172374456,77.1121215206469,13267,47.7,Severe
2025-01-20,Bengaluru,TRF_BEN,12.970768208654937,77.60548467279268,5507,12.0,High
2025-01-20,Chennai,TRF_CHE,13.04480029008562,80.2964479203734,14218,31.0,Low
2025-01-20,Kolkata,TRF_KOL,22.58073176393226,88.34727847992892,11542,57.0,Moderate
2025-01-20,Hyderabad,TRF_HYD,17.36784991077093,78.5267917609534,14391,15.3,Low
2025-01-20,Ahmedabad,TRF_AHM,23.047525341316067,72.60893826709213,1222,28.0,High
2025-01-20,Jaipur,TRF_JAI,26.958979879991414,75.8080640222128,11529,27.1,Low
2025-01-20,Lucknow,TRF_LUC,26.871452247363383,80.95083241577684,6328,50.9,High
2025-01-20,Bhopal,TRF_BHO,23.272560425461492,77.43563995768447,13146,57.3,Low
2025-01-21,Mumbai,TRF_MUM,19.12133283239679,72.8713327719582,14821,58.1,High
2025-01-21,Delhi,TRF_DEL,28.733458426868612,77.13979774498902,10005,59.3,Moderate
2025-01-21,Bengaluru,TRF_BEN,12.928720651247163,77.59379654787374,4259,22.8,High
2025-01-21,Chennai,TRF_CHE,13.060147642108973,80.23006601295702,8178,41.0,High
2025-01-21,Kolkata,TRF_KOL,22.582650485424146,88.39823685066692,12115,27.4,Moderate
2025-01-21,Hyderabad,TRF_HYD,17.373974164172058,78.53106417917708,1829,17.1,Low
2025-01-21,Ahmedabad,TRF_AHM,22.980122087844723,72.59432826317344,6427,17.6,High
2025-01-21,Jaipur,TRF_JAI,26.91640348804392,75.81867448261188,8846,24.6,Low
2025-01-21,Lucknow,TRF_LUC,26.87384131786845,80.91337710028965,11245,35.5,Low
2025-01-21,Bhopal,TRF_BHO,23.308920631324845,77.37836577362282,12672,44.6,High
2025-01-22,Mumbai,TRF_MUM,19.124847797329604,72.84433152770902,13972,36.8,High
2025-01-22,Delhi,TRF_DEL,28.75156578611821,77.11697198618826,7147,58.2,Moderate
2025-01-22,Bengaluru,TRF_BEN,12.941675003749788,77.57550871251453,12634,33.7,Moderate
2025-01-22,Chennai,TRF_CHE,13.070338279441692,80.28900750064761,4984,30.1,Severe
2025-01-22,Kolkata,TRF_KOL,22.559014911848678,88.33536256279206,1624,59.2,Low
2025-01-22,Hyderabad,TRF_HYD,17.345824116065675,78.46808657025817,10845,39.2,Low
2025-01-22,Ahmedabad,TRF_AHM,23.031577823669128,72.56399863501555,7636,16.0,Moderate
2025-01-22,Jaipur,TRF_JAI,26.887699535279925,75.81805472300714,9932,20.3,High
2025-01-22,Lucknow,TRF_LUC,26.839679882405854,80.9268830786833,10689,38.0,Low
2025-01-22,Bhopal,TRF_BHO,23.22097016542588,77.40798013246913,4016,45.9,Low
2025-01-23,Mumbai,TRF_MUM,19.107406165677425,72.8541868593748,9393,59.3,High
2025-01-23,Delhi,TRF_DEL,28.70228971222829,77.14357174781456,2726,28.6,Moderate
2025-01-23,Bengaluru,TRF_BEN,12.95177894441997,77.5834087731525,9165,29.7,Severe
2025-01-23,Chennai,TRF_CHE,13.116699794426921,80.23756661607088,1832,32.0,High
2025-01-23,Kolkata,TRF_KOL,22.524243456768797,88.40307307023261,1636,51.5,High
2025-01-23,Hyderabad,TRF_HYD,17.396936583385404,78.43792476881364,4535,32.0,Moderate
2025-01-23,Ahmedabad,TRF_AHM,23.028652056674947,72.6004997193294,9301,51.0,Severe
2025-01-23,Jaipur,TRF_JAI,26.864028461621167,75.77791199170555,13916,53.7,Low
2025-01-23,Lucknow,TRF_LUC,26.858415896518853,80.91787559186848,13281,44.2,Moderate
2025-01-23,Bhopal,TRF_BHO,23.27994594136724,77.41698258193323,14993,46.1,High
2025-01-24,Mumbai,TRF_MUM,19.052043662557658,72.85677248055559,6024,22.5,Moderate
2025-01-24,Delhi,TRF_DEL,28.706091417635303,77.10600209959868,2262,13.3,Severe
2025-01-24,Bengaluru,TRF_BEN,13.002523643257685,77.61938382947376,13181,29.5,Moderate
2025-01-24,Chennai,TRF_CHE,13.10715699463172,80.2835517559543,13341,34.1,Moderate
2025-01-24,Kolkata,TRF_KOL,22.534342748266184,88.32879514083658,3517,58.3,Severe
2025-01-24,Hyderabad,TRF_HYD,17.426643272093187,78.43942509914923,11099,43.4,Severe
2025-01-24,Ahmedabad,TRF_AHM,23.07076191994744,72.57651773355548,5661,41.5,High
2025-01-24,Jaipur,TRF_JAI,26.87120104263317,75.77592489976647,11798,20.3,Severe
2025-01-24,Lucknow,TRF_LUC,26.812544083092963,80.99534554559762,9873,19.2,High
2025-01-24,Bhopal,TRF_BHO,23.257726649064033,77.37498392584482,3186,31.5,High
2025-01-25,Mumbai,TRF_MUM,19.119363245503155,72.8278972630876,13246,58.6,High
2025-01-25,Delhi,TRF_DEL,28.727670026540736,77.07184648897613,13361,16.2,Low
2025-01-25,Bengaluru,TRF_BEN,12.939273215860643,77.63828135466967,6137,48.8,Low
2025-01-25,Chennai,TRF_CHE,13.043462602783821,80.28933793547642,13343,40.0,Low
2025-01-25,Kolkata,TRF_KOL,22.585324084858254,88.40346732454049,4609,37.8,High
2025-01-25,Hyderabad,TRF_HYD,17.36104671783978,78.52162234297494,7340,44.6,Severe
2025-01-25,Ahmedabad,TRF_AHM,22.973883050351247,72.5273886564856,8818,58.5,Moderate
2025-01-25,Jaipur,TRF_JAI,26.895515369548388,75.82037498973595,5681,58.6,Severe
2025-01-25,Lucknow,TRF_LUC,26.82049267152948,80.90633409544304,2005,54.3,Severe
2025-01-25,Bhopal,TRF_BHO,23.212209376881795,77.39430144983568,3745,24.7,Low
2025-01-26,Mumbai,TRF_MUM,19.07433388889669,72.90605245477941,10544,29.2,High
2025-01-26,Delhi,TRF_DEL,28.71026184008966,77.139772580444,10114,38.1,Moderate
2025-01-26,Bengaluru,TRF_BEN,13.001120798746845,77.57592855758546,10880,45.0,Severe
2025-01-26,Chennai,TRF_CHE,13.111997086418251,80.26649804527207,6653,44.2,Moderate
2025-01-26,Kolkata,TRF_KOL,22.54584286817725,88.3934336669222,7121,53.7,High
2025-01-26,Hyderabad,TRF_HYD,17.42594633543033,78.47414086641851,10566,26.2,Moderate
2025-01-26,Ahmedabad,TRF_AHM,23.012179896741145,72.61174245366252,7437,14.6,Low
2025-01-26,Jaipur,TRF_JAI,26.889041670198015,75.79809065155082,4526,57.8,Low
2025-01-26,Lucknow,TRF_LUC,26.885752684511402,80.93799576645645,5992,31.0,Moderate
2025-01-26,Bhopal,TRF_BHO,23.29678907027915,77.36269962201452,6798,54.0,Moderate
2025-01-27,Mumbai,TRF_MUM,19.121842630120987,72.85682223864607,2099,49.9,Low
2025-01-27,Delhi,TRF_DEL,28.726590624582194,77.07386380629566,4476,52.2,Severe
2025-01-27,Bengaluru,TRF_BEN,12.984496333217916,77.59379917599134,9398,37.9,Severe
2025-01-27,Chennai,TRF_CHE,13.032705355905282,80.28047141855528,4130,45.7,Severe
2025-01-27,Kolkata,TRF_KOL,22.605988607637343,88.3395916427698,4181,26.3,Low
2025-01-27,Hyderabad,TRF_HYD,17.433274319202773,78.50559142900181,11681,40.2,Moderate
2025-01-27,Ahmedabad,TRF_AHM,23.012376106444275,72.57973085409131,10912,51.5,Low
2025-01-27,Jaipur,TRF_JAI,26.865194174709387,75.82756642274862,1408,27.2,Moderate
2025-01-27,Lucknow,TRF_LUC,26.827702352249105,80.99350864470243,8464,53.9,Low
2025-01-27,Bhopal,TRF_BHO,23.241911516619034,77.43606452647771,5536,39.1,Low
2025-01-28,Mumbai,TRF_MUM,19.05316257423791,72.88380667744782,9090,47.4,High
2025-01-28,Delhi,TRF_DEL,28.708977812796885,77.07852165081322,14560,46.3,Moderate
2025-01-28,Bengaluru,TRF_BEN,12.95735930454044,77.5789140728167,1625,43.5,High
2025-01-28,Chennai,TRF_CHE,13.106975148488647,80.30025290579314,14887,16.7,High
2025-01-28,Kolkata,TRF_KOL,22.567393561019728,88.38308004138595,1907,38.3,High
2025-01-28,Hyderabad,TRF_HYD,17.401740875568446,78.50148981592817,6216,24.4,Moderate
2025-01-28,Ahmedabad,TRF_AHM,22.988620049208983,72.56061925539798,14853,20.2,High
2025-01-28,Jaipur,TRF_JAI,26.915188325728707,75.80986370938078,2377,28.1,High
2025-01-28,Lucknow,TRF_LUC,26.816556033971548,80.92897096577718,9432,34.5,High
2025-01-28,Bhopal,TRF_BHO,23.259013265050037,77.43218821143859,13920,37.2,Moderate
2025-01-29,Mumbai,TRF_MUM,19.09937545262973,72.9078218199695,14194,19.8,High
2025-01-29,Delhi,TRF_DEL,28.75393547001344,77.12131062359035,8050,44.4,Low
2025-01-29,Bengaluru,TRF_BEN,12.990097612154232,77.59046814482963,11087,10.8,High
2025-01-29,Chennai,TRF_CHE,13.117974991362589,80.24142994447045,1706,48.6,Low
2025-01-29,Kolkata,TRF_KOL,22.567157522268342,88.33136857840108,10432,43.0,Severe
2025-01-29,Hyderabad,TRF_HYD,17.386611868719147,78.51140161866353,10461,25.8,High
2025-01-29,Ahmedabad,TRF_AHM,23.035557295432998,72.57815795690476,1097,39.6,Low
2025-01-29,Jaipur,TRF_JAI,26.943844097180534,75.78509641029818,4364,37.2,Severe
2025-01-29,Lucknow,TRF_LUC,26.81251884220612,80.92780522819547,12346,23.2,Severe
2025-01-29,Bhopal,TRF_BHO,23.262549706556083,77.43841535374891,11415,26.8,Severe
2025-01-30,Mumbai,TRF_MUM,19.12137566880082,72.85794264903679,6730,19.3,Severe
